"Target value","Lower bound","Upper bound","State","Target name","Row name","Measure name","Source code","Section name","Row value"
NA,NA,NA,"Colorado","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Colorado","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
209.297929,165.63,252.97,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
355.312506,227.45,483.18,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
215.924955,66.29,365.56,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
55.354827,-19.96,130.67,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
340.523718,51.36,629.69,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
372.526901,103.07,641.99,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
241.957355,-30.86,514.77,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
281.960612,-85.74,649.66,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
1242.640442,1008.22,1477.06,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
1411.207681,943.31,1879.11,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
1172.332614,977.64,1367.02,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
263.556103,202.37,324.74,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
163.953542,95.97,231.93,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
439.430559,200.32,678.54,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
174.527755,38.53,310.53,"Hawaii","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
330.089868,251.86,408.32,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
293.997345,191.78,396.22,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
400.744369,272.58,528.91,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
375.851502,190.13,561.57,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
194.043266,-54.33,442.41,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Illinois","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
1331.329979,1054.75,1607.91,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
1345.632183,960.84,1730.43,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
1444.888388,410.46,2479.31,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
407.075886,264.33,549.82,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
459.610804,289.54,629.68,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
96.493501,-226.81,419.8,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
208.139446,-75.86,492.14,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
1218.089013,1018.22,1417.96,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
1284.946075,1041.31,1528.58,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
368.885499,274.06,463.71,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
360.142228,275.32,444.96,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
284.567976,142.28,426.85,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
421.397485,139.98,702.81,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
52.383004,-59.64,164.4,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
451.039253,-479.51,1381.59,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
844.279291,702.21,986.35,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
937.808551,711.7,1163.92,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
739.363584,388.93,1089.8,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
805.483615,505.74,1105.22,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Massachusetts","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
417.743853,254.2,581.29,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
423.07421,237.26,608.89,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
296.871823,-69.29,663.03,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
694.765186,157.93,1231.6,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
436.913465,-598.5,1472.33,"Michigan","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
819.42254,738.12,900.73,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
856.568748,747.78,965.36,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
486.791776,323.19,650.39,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
818.616964,490.1,1147.14,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
745.681113,546.87,944.49,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
850.871683,550.49,1151.26,"Minnesota","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
101.562404,29.24,173.88,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
127.315282,13.57,241.06,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
70.037524,1.69,138.39,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Mississippi","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Missouri","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Montana","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
202.957864,131.72,274.19,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
220.400945,164.63,276.17,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Nebraska","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Nevada","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"New Hampshire","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
655.225506,536.49,773.96,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Total"
605.033517,400.63,809.44,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","White"
649.364532,406.05,892.68,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Black or African American"
774.492636,532.75,1016.23,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Hispanic or Latino"
450.602629,181.36,719.84,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Asian"
NA,NA,NA,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native American"
NA,NA,NA,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"New Jersey","State grants total","Race/Ethnicity","Average","xreibq","F1 Averages","More than one race"
